int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.nb_solar,self.nb_wind,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption / 1000,self.monthly_renew_charge / 1000,self.self_consumption,self.self_sufficiency
1143,date ('2024-01-01 23:55:00'),50,30,21,10,180,4,true,false,0.9334584594602072,55253588.079592936,30000.666666666806,7849.723806535754,0.9918895698294177,0.26165164573684085
1144,date ('2024-01-01 23:55:00'),50,30,21,10,180,4,true,false,0.9987240872983302,53769658.08882657,28840.16666666669,7865.186475756907,0.9938434296976356,0.2727164016304888
1145,date ('2024-01-01 23:55:00'),50,30,21,10,180,4,true,false,0.8731152120753242,57801116.937051356,31956.833333333514,7846.197789352554,0.9914440229855729,0.24552488375524825
1146,date ('2024-01-01 23:55:00'),50,30,21,10,180,4,true,false,1.0,46650748.41292422,23413.499999999694,7849.723806535754,0.9918895698294177,0.33526486029580616
1147,date ('2024-01-01 23:55:00'),50,30,21,10,180,4,true,false,0.8484944468498999,58278187.75549425,32292.333333333645,7865.18647575691,0.9938434296976357,0.2435620366781641
1148,date ('2024-01-01 23:55:00'),50,30,21,10,180,4,true,false,0.8696953440924144,52036160.75549274,27512.833333333245,7865.186475756907,0.9938434296976356,0.28587337336238
1149,date ('2024-01-01 23:55:00'),50,30,21,10,180,4,true,false,0.8656175128305293,50422837.6374276,26282.6666666666,7861.90416663132,0.9934286777564378,0.29912886185945137
1150,date ('2024-01-01 23:55:00'),50,30,21,10,180,6,true,false,0.9363438529887252,53525091.98255232,28621.99999999993,7884.883674582094,0.9908162723726497,0.27548332312843665
1151,date ('2024-01-01 23:55:00'),50,30,21,10,180,6,true,false,0.9353430802805069,56937016.98255362,31234.50000000026,7884.883674582086,0.9908162723726487,0.2524414885649529
1152,date ('2024-01-01 23:55:00'),50,30,21,10,180,6,true,false,0.8737168857319011,53334827.64001036,28491.833333333398,7874.9926663460155,0.9895733660325003,0.2763947329824101
1153,date ('2024-01-01 23:55:00'),50,30,21,10,180,6,true,false,0.9252434877214246,61576730.4663631,34813.16666666724,7868.277924041468,0.9887295899903018,0.2260144272246039
1154,date ('2024-01-01 23:55:00'),50,30,21,10,180,6,true,false,0.9480630958875761,51796383.31588549,27298.333333333263,7884.88367458209,0.9908162723726492,0.28884121159712234
1155,date ('2024-01-01 23:55:00'),50,30,21,10,180,6,true,false,0.918634164786987,59889229.98255356,33495.00000000033,7884.8836745821045,0.990816272372651,0.23540479697214592
1156,date ('2024-01-01 23:55:00'),50,30,21,10,180,6,true,false,0.8995555587457125,45359910.799693376,22395.999999999705,7868.277924041471,0.9887295899903021,0.3513251439561339
1157,date ('2024-01-01 23:55:00'),50,30,21,10,180,6,true,false,0.9470331459460168,58864455.31588711,32710.333333333692,7884.883674582086,0.9908162723726487,0.24105176777721615
1158,date ('2024-01-01 23:55:00'),50,30,21,10,180,6,true,false,0.9259658359378391,55230062.587268114,29958.50000000008,7865.1187183669745,0.9883326034881228,0.2625337956962783
1159,date ('2024-01-01 23:55:00'),50,30,21,10,180,6,true,false,0.8509591214553022,46796757.99194203,23514.333333333016,7856.713189495495,0.9872763628221245,0.3341244286249069
1160,date ('2024-01-01 23:55:00'),50,30,21,10,210,0,true,false,0.9009337429998262,62419110.29604916,33478.50000000044,9130.090757790984,0.9999999999999994,0.272715048696652
1161,date ('2024-01-01 23:55:00'),50,30,21,10,210,0,true,false,0.9046701593989303,61430616.68606058,32734.16666666703,9122.08964668554,0.9991236548115776,0.27867181528022517
1162,date ('2024-01-01 23:55:00'),50,30,21,10,210,0,true,false,0.9344468304317001,59876694.35272683,31544.33333333357,9122.08964668554,0.9991236548115775,0.28918314900781344
1163,date ('2024-01-01 23:55:00'),50,30,21,10,210,0,true,false,0.9482130129050932,52750792.29604667,26075.499999999814,9130.090757790984,0.9999999999999994,0.35014058245445145
1164,date ('2024-01-01 23:55:00'),50,30,21,10,210,0,true,false,0.957168043745532,63290647.62938245,34145.833333333794,9130.090757790984,0.9999999999999994,0.2673852082818556
1165,date ('2024-01-01 23:55:00'),50,30,21,10,210,0,true,false,0.9725336950544364,54850988.68605864,27696.16666666658,9122.089646685536,0.9991236548115772,0.329362895467564
1166,date ('2024-01-01 23:55:00'),50,30,21,10,210,0,true,false,0.8891288777933232,58296068.296047896,30321.5000000001,9130.090757790984,0.9999999999999994,0.3011094687858765
1167,date ('2024-01-01 23:55:00'),50,30,21,10,210,0,true,false,0.8576457146924429,57170731.62938116,29459.833333333416,9130.090757790984,0.9999999999999994,0.3099165787696567
1168,date ('2024-01-01 23:55:00'),50,30,21,10,210,0,true,false,0.9580846765866362,51110673.96271301,24819.66666666641,9130.090757790984,0.9999999999999996,0.3678571062379731
1169,date ('2024-01-01 23:55:00'),50,30,21,10,210,0,true,false,0.940664411555924,69300424.29604968,38747.50000000089,9130.090757790984,0.9999999999999994,0.23563044732668625
1170,date ('2024-01-01 23:55:00'),50,30,21,10,210,2,true,false,0.7973488536605601,54792862.70191163,27619.166666666617,9142.80024495436,0.9965829005508178,0.33103099580440065
1171,date ('2024-01-01 23:55:00'),50,30,21,10,210,2,true,false,0.9043716406046468,60929490.856441736,32307.000000000367,9149.787956616165,0.9973445746298263,0.2832137913336447
1172,date ('2024-01-01 23:55:00'),50,30,21,10,210,2,true,false,0.9677697529067073,53088651.28251076,26344.99999999988,9123.205441277487,0.9944470290715302,0.34629741663608005
1173,date ('2024-01-01 23:55:00'),50,30,21,10,210,2,true,false,0.9586956749500566,62696508.85644179,33660.00000000041,9149.787956616165,0.9973445746298263,0.271829707564351
1174,date ('2024-01-01 23:55:00'),50,30,21,10,210,2,true,false,0.9050819176210896,58448961.523107484,30407.66666666682,9149.787956616165,0.9973445746298263,0.3009039811215193
1175,date ('2024-01-01 23:55:00'),50,30,21,10,210,2,true,false,0.9356588076698629,58418963.19373544,30404.00000000022,9137.48455851676,0.996003480453422,0.3005356057925502
1176,date ('2024-01-01 23:55:00'),50,30,21,10,210,2,true,false,0.8628516256422485,56144139.91572205,28642.166666666693,9150.237635784066,0.9973935905283975,0.3194673692906399
1177,date ('2024-01-01 23:55:00'),50,30,21,10,210,2,true,false,0.8604391236096663,50931196.39135936,24683.99999999977,9128.969769656755,0.9950753520078328,0.3698334860499449
1178,date ('2024-01-01 23:55:00'),50,30,21,10,210,2,true,false,0.9310370199002562,56363938.724693865,28843.833333333358,9128.969769656755,0.9950753520078328,0.3164964123928309
1179,date ('2024-01-01 23:55:00'),50,30,21,10,210,2,true,false,0.9855811679958854,58010798.5231075,30072.166666666802,9149.787956616165,0.9973445746298263,0.3042610151119626
1180,date ('2024-01-01 23:55:00'),50,30,21,10,210,4,true,false,0.9261894362783433,59563825.202064,31229.0000000002,9170.384513777144,0.9948120957496811,0.2936496369969287
1181,date ('2024-01-01 23:55:00'),50,30,21,10,210,4,true,false,0.901455341953841,59626629.41683312,31278.499999999996,9169.485155441338,0.9947145324959779,0.2931561665502291
1182,date ('2024-01-01 23:55:00'),50,30,21,10,210,4,true,false,0.8768018745555752,51059200.3680756,24744.499999999756,9152.879470347982,0.9929131318715807,0.36989551093568557
1183,date ('2024-01-01 23:55:00'),50,30,21,10,210,4,true,false,0.8619239975031555,47161730.08349829,21734.166666666388,9169.485155441344,0.9947145324959786,0.4218926493052319
1184,date ('2024-01-01 23:55:00'),50,30,21,10,210,4,true,false,0.8400016373032396,57272835.9314381,29483.666666666788,9164.731054874193,0.9941988031128204,0.3108409533484355
1185,date ('2024-01-01 23:55:00'),50,30,21,10,210,4,true,false,0.8361982237840746,60462633.71135923,31927.50000000029,9163.828881417407,0.994100934472097,0.2870199320779053
1186,date ('2024-01-01 23:55:00'),50,30,21,10,210,4,true,false,0.9166358175571121,52328197.034742475,25716.16666666646,9152.879470347985,0.992913131871581,0.35591927789968925
1187,date ('2024-01-01 23:55:00'),50,30,21,10,210,4,true,false,1.0,56798921.75016681,29113.333333333434,9169.485155441333,0.9947145324959773,0.31495827188371767
1188,date ('2024-01-01 23:55:00'),50,30,21,10,210,4,true,false,0.9044966979985761,64815149.75016813,35251.333333333896,9169.485155441344,0.9947145324959786,0.26011739949622326
1189,date ('2024-01-01 23:55:00'),50,30,21,10,210,4,true,false,0.8789935867609476,58472560.75016697,30394.833333333467,9169.48515544134,0.9947145324959782,0.301679073376768
1190,date ('2024-01-01 23:55:00'),50,30,21,10,210,6,true,false,0.8415689749052501,55716338.97722586,28253.500000000022,9189.182354266524,0.992109511371823,0.325240496018777
1191,date ('2024-01-01 23:55:00'),50,30,21,10,210,6,true,false,0.8162734888703612,52589339.64389161,25859.166666666493,9189.182354266519,0.9921095113718225,0.35535492975153543
1192,date ('2024-01-01 23:55:00'),50,30,21,10,210,6,true,false,0.8923704419684756,62279206.64389349,33278.666666666955,9189.182354266526,0.9921095113718232,0.27612832107455565
1193,date ('2024-01-01 23:55:00'),50,30,21,10,210,6,true,false,0.8980872518452611,56334076.9772256,28726.499999999935,9189.182354266508,0.9921095113718212,0.3198852054467662
1194,date ('2024-01-01 23:55:00'),50,30,21,10,210,6,true,false,0.910072957669431,64213827.97722761,34760.00000000055,9189.182354266524,0.992109511371823,0.2643608272228532
1195,date ('2024-01-01 23:55:00'),50,30,21,10,210,6,true,false,0.9652250091972795,58560806.97722661,30431.500000000186,9189.182354266524,0.992109511371823,0.3019628462043103
1196,date ('2024-01-01 23:55:00'),50,30,21,10,210,6,true,false,0.8300710925079006,55678287.20908562,28257.16666666669,9168.274382179206,0.9898521834430009,0.3244583751206195
1197,date ('2024-01-01 23:55:00'),50,30,21,10,210,6,true,false,0.921848649940409,63297840.35700073,34074.33333333383,9179.174080201094,0.991028968673906,0.2693867548458065
1198,date ('2024-01-01 23:55:00'),50,30,21,10,210,6,true,false,0.8453463728758429,58649767.15507169,30497.500000000204,9190.531391770226,0.9922551601234771,0.3013535992055141
1199,date ('2024-01-01 23:55:00'),50,30,21,10,210,6,true,false,0.9366652129549085,58328926.488404945,30251.83333333351,9190.531391770224,0.992255160123477,0.3038008073925053
1200,date ('2024-01-01 23:55:00'),50,30,24,10,90,0,true,false,0.9741951552523095,48356756.98402115,30897.16666666691,3912.8960390532798,0.9999999999999999,0.12664255209118147
1201,date ('2024-01-01 23:55:00'),50,30,24,10,90,0,true,false,0.9492596208544487,52364870.984021276,33966.16666666709,3912.89603905328,1.0,0.11519981272697531
1202,date ('2024-01-01 23:55:00'),50,30,24,10,90,0,true,false,0.9838876066053851,52831765.98402147,34323.66666666721,3912.8960390532798,0.9999999999999999,0.11399994286895976
1203,date ('2024-01-01 23:55:00'),50,30,24,10,90,0,true,false,0.9665309140515362,49225389.41837376,31570.000000000276,3907.9727110978492,0.9987417687803885,0.1237875423217553
1204,date ('2024-01-01 23:55:00'),50,30,24,10,90,0,true,false,0.9832183706927071,52427280.532121435,34019.33333333372,3909.4669914366605,0.9991236548115779,0.11491897719247728
1205,date ('2024-01-01 23:55:00'),50,30,24,10,90,0,true,false,0.8918704804572588,47015930.31735417,29870.500000000127,3912.8960390532807,1.0000000000000002,0.13099533114789724
1206,date ('2024-01-01 23:55:00'),50,30,24,10,90,0,true,false,1.0,42210503.317353696,26190.99999999986,3912.8960390532798,0.9999999999999999,0.1493984971575465
1207,date ('2024-01-01 23:55:00'),50,30,24,10,90,0,true,false,0.9585307110971747,46307207.6506876,29327.833333333434,3912.8960390532857,1.0000000000000013,0.13341919924940263
1208,date ('2024-01-01 23:55:00'),50,30,24,10,90,0,true,false,1.0,43390909.6506874,27094.833333333285,3912.8960390532807,1.0000000000000002,0.14441484067884852
1209,date ('2024-01-01 23:55:00'),50,30,24,10,90,0,true,false,0.9395601011816567,42459513.98402048,26381.666666666566,3912.89603905328,1.0,0.14831875819268286
1210,date ('2024-01-01 23:55:00'),50,30,24,10,90,2,true,false,0.9731000907099888,52929589.54441406,34367.666666667115,3932.5932378784587,0.9938434296976367,0.11442712349432335
1211,date ('2024-01-01 23:55:00'),50,30,24,10,90,2,true,false,0.9102624379782768,51270316.54441414,33097.16666666709,3932.5932378784587,0.9938434296976367,0.1188196342449779
1212,date ('2024-01-01 23:55:00'),50,30,24,10,90,2,true,false,1.0,43980490.373129725,27527.499999999956,3924.861903267881,0.9918895698294188,0.14257967135656663
1213,date ('2024-01-01 23:55:00'),50,30,24,10,90,2,true,false,0.9542770586847343,42701288.81180818,26563.16666666657,3915.2073264069368,0.9894496689295899,0.14739234126479464
1214,date ('2024-01-01 23:55:00'),50,30,24,10,90,2,true,false,0.9548840036492999,50111459.21108078,32209.833333333685,3932.5932378784587,0.9938434296976367,0.12209293966785761
1215,date ('2024-01-01 23:55:00'),50,30,24,10,90,2,true,false,0.9844016494964537,49244710.54441392,31546.16666666694,3932.5932378784587,0.9938434296976367,0.1246615247878535
1216,date ('2024-01-01 23:55:00'),50,30,24,10,90,2,true,false,0.970620194203996,54107601.54441425,35269.66666666723,3932.5932378784587,0.9938434296976367,0.11150072029444742
1217,date ('2024-01-01 23:55:00'),50,30,24,10,90,2,true,false,0.9251481874846021,47311008.0397967,30077.666666666835,3924.861903267881,0.9918895698294188,0.13049090365834648
1218,date ('2024-01-01 23:55:00'),50,30,24,10,90,2,true,false,0.9683545551568977,55970392.8777475,36696.00000000051,3932.5932378784587,0.9938434296976367,0.10716680940370624
1219,date ('2024-01-01 23:55:00'),50,30,24,10,90,2,true,false,0.9064867920343761,51023700.21108071,32908.3333333337,3932.5932378784587,0.9938434296976367,0.11950144050276267
1220,date ('2024-01-01 23:55:00'),50,30,24,10,90,4,true,false,0.9766681806911685,49107337.89003675,31408.66666666691,3953.189795039442,0.988047232243218,0.12586302490945422
1221,date ('2024-01-01 23:55:00'),50,30,24,10,90,4,true,false,0.9494129527235872,49083946.10480665,31392.166666666904,3952.290436703639,0.9878224495840096,0.12590053049445274
1222,date ('2024-01-01 23:55:00'),50,30,24,10,90,4,true,false,1.0,50898850.77147334,32781.83333333366,3952.290436703639,0.9878224495840096,0.12056343513542359
1223,date ('2024-01-01 23:55:00'),50,30,24,10,90,4,true,false,1.0,44849672.0912519,28152.666666666682,3950.5886243295345,0.9873971042064256,0.14032733279249562
1224,date ('2024-01-01 23:55:00'),50,30,24,10,90,4,true,false,0.9760950648556284,52158270.10480666,33746.16666666695,3952.2904367036404,0.9878224495840098,0.11711820414279965
1225,date ('2024-01-01 23:55:00'),50,30,24,10,90,4,true,false,0.9420106457864166,47489320.10480634,30171.166666666762,3952.29043670364,0.9878224495840097,0.1309956118160372
1226,date ('2024-01-01 23:55:00'),50,30,24,10,90,4,true,false,0.8623329477215945,47374392.104806505,30083.166666666806,3952.290436703639,0.9878224495840096,0.1313788033186983
1227,date ('2024-01-01 23:55:00'),50,30,24,10,90,4,true,false,0.9075812815982435,50239695.547472425,32296.00000000034,3940.2568150991046,0.9848148058490332,0.12200448399489298
1228,date ('2024-01-01 23:55:00'),50,30,24,10,90,4,true,false,0.8813238338641216,52503673.622856624,34012.00000000048,3951.42425062084,0.9876059578884194,0.11617735653947973
1229,date ('2024-01-01 23:55:00'),50,30,24,10,90,4,true,false,0.8427457695374694,49526184.214139074,31749.66666666697,3940.2568150991074,0.9848148058490339,0.12410387978138573
1230,date ('2024-01-01 23:55:00'),50,30,24,10,90,6,true,false,0.9311028118023694,45709986.33186592,28777.833333333416,3971.9876355288216,0.981932629159433,0.13802246991708236
1231,date ('2024-01-01 23:55:00'),50,30,24,10,90,6,true,false,0.9190981938250656,49782795.72181444,31922.00000000025,3955.651726930328,0.9778941569506214,0.1239161621117191
1232,date ('2024-01-01 23:55:00'),50,30,24,10,90,6,true,false,0.9749765354384886,54456094.822377205,35489.66666666722,3962.44842478084,0.9795743986840695,0.11165076477042458
1233,date ('2024-01-01 23:55:00'),50,30,24,10,90,6,true,false,0.8890009018372288,55610924.50971167,36356.833333333925,3973.3366730325224,0.9822661306867275,0.109287204322868
1234,date ('2024-01-01 23:55:00'),50,30,24,10,90,6,true,false,1.0,46605466.9985324,29463.50000000005,3971.9876355288216,0.981932629159433,0.1348104480298951
1235,date ('2024-01-01 23:55:00'),50,30,24,10,90,6,true,false,0.8974594154195883,52148348.66519985,33707.66666666717,3971.9876355288216,0.981932629159433,0.11783632711239071
1236,date ('2024-01-01 23:55:00'),50,30,24,10,90,6,true,false,1.0,40708223.99853169,24947.999999999825,3971.9876355288216,0.981932629159433,0.15921066360144498
1237,date ('2024-01-01 23:55:00'),50,30,24,10,90,6,true,false,0.935651138513733,43458704.22225573,27076.499999999887,3957.6680765846972,0.9783926276658143,0.1461661616746889
1238,date ('2024-01-01 23:55:00'),50,30,24,10,90,6,true,false,0.9706422992161383,49502610.331865974,31681.83333333356,3971.98763552882,0.9819326291594327,0.12537114231169677
1239,date ('2024-01-01 23:55:00'),50,30,24,10,90,6,true,false,0.9644732077203343,46725553.509711035,29553.33333333344,3973.3366730325224,0.9822661306867275,0.13444631196816517
1240,date ('2024-01-01 23:55:00'),50,30,24,10,120,0,true,false,0.9468331094051773,48551339.15393912,29007.000000000084,5212.622655248884,0.9991236548115787,0.17970223240076083
1241,date ('2024-01-01 23:55:00'),50,30,24,10,120,0,true,false,1.0,48242470.15393914,28770.500000000065,5212.622655248884,0.9991236548115787,0.18117942528801625
1242,date ('2024-01-01 23:55:00'),50,30,24,10,120,0,true,false,0.928806176095281,48096206.64536105,28651.333333333387,5217.194718737711,1.0000000000000007,0.18209256295475607
