int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
147,10,12,30,4,0.9197435897435888,5691795.282543741,2583752.717866214,1134934.5532831303,0.8701492771254864,0.43925819426729557,111.59923512149236
148,10,12,30,4,1.0,5215085.32069404,1963267.2093474537,1297767.2093474541,0.9949923507255617,0.6610242371331629,121.80050007608804
149,10,12,30,4,1.0,7827343.277816254,3983976.717137808,1284693.1927286305,0.9849685602989803,0.3224650353006047,81.15141721204976
150,10,12,60,4,0.8972069597069602,14952674.264614757,7383224.278235467,2595534.418694907,0.9949923507255611,0.3515448428603362,64.51019950877343
151,10,12,60,4,1.0,8956734.78588031,3377465.4105952242,2222465.4105952247,0.8519771756316379,0.6580275859001471,107.69549652409347
152,10,12,60,4,1.0,9099474.033990433,2952277.742463624,2563136.1488529034,0.9825725459881055,0.8681893684955302,106.00612699116517
153,10,12,60,4,1.0,5713769.041839062,1705465.1888243603,1705465.188824359,0.6537862896698607,0.9999999999999992,168.82026433632834
154,10,12,60,4,0.91859668109668,10069326.075635755,3685084.256125949,2569386.38545726,0.9849685602989798,0.6972395220505492,95.79588472499609
155,10,12,60,4,1.0,11579159.651211051,4841158.969430169,2569386.38545726,0.9849685602989797,0.5307378670441989,83.30483636600637
156,10,12,60,4,1.0,8614007.501698725,3037940.7357273903,2271607.402394052,0.8708156489676369,0.7477457922990552,111.98039934487822
157,10,12,60,4,0.924936386768447,9857480.418900117,3461356.122679932,2608597.3593688514,0.9999999999999991,0.753634490908483,97.8546199443152
158,10,12,60,4,1.0,13055445.530605432,5913614.308552549,2606311.32762444,0.9991236548115779,0.4407306922020716,73.8848779797458
159,10,12,60,4,0.8738461538461549,6793676.348350524,2027666.6666666686,2027140.2383360248,0.7770997049642374,0.9997403772822734,141.98497993420025
160,10,12,90,4,0.5271672771672773,8947654.275050305,2669365.407367205,2669365.407367198,0.6821968640937996,0.9999999999999972,144.61890907074917
161,10,12,90,4,1.0,13198844.67372358,3978877.0864751376,3909466.99143666,0.9991236548115778,0.9825553558127207,98.0388838559568
162,10,12,90,4,1.0,13709006.34490925,5250303.136715754,3348061.061505698,0.855647844483943,0.6376890961004636,94.39050266983926
163,10,12,90,4,1.0,13315597.71109464,4068274.5117209777,3909466.9914366617,0.9991236548115783,0.9609644039931965,97.1792651051504
164,10,12,90,4,0.6076335877862604,12305901.666666683,3670333.333333338,3670333.333333334,0.9380094172451784,0.999999999999999,105.15279863685987
165,10,12,90,4,0.9440274414850679,13373497.482232217,4546445.766186117,3632945.81662266,0.9284544696213411,0.7990738267774904,96.75853318992915
166,10,12,90,4,0.949479791916767,16419051.804087691,6444579.330245519,3909466.991436663,0.9991236548115786,0.6066287326294305,78.81088478433605
167,10,12,90,4,0.8852014652014663,14935383.762808923,5308539.48240574,3909466.9914366603,0.9991236548115779,0.736448698251926,86.63988957700778
168,10,12,90,4,0.8619592875318068,16459179.409691874,6469925.032418389,3912896.0390532804,1.0,0.6047822840986894,78.61874324293694
169,10,12,90,4,0.8983119658119646,16752953.155785039,6773800.193224428,3862585.0512936153,0.9871422631070367,0.570224237667537,77.24011330821175
170,10,12,120,4,1.0,14403335.833333308,4295499.999999993,4295500.000000003,0.8233351890380073,1.0000000000000024,112.71000126533208
171,10,12,120,4,1.0,16511164.866733683,4923764.9876007,4923764.987600715,0.943757182364091,1.0000000000000029,98.32134880263894
172,10,12,120,4,0.5017720828789538,14927809.396747995,4518861.532633157,4409098.536747577,0.8451090623304073,0.9757100333584194,108.7500487749834
173,10,12,120,4,1.0,12261378.535315963,4154090.199224249,3340265.2034142395,0.6402416209265833,0.8040906776742628,132.39946840595331
174,10,12,120,4,0.8645583424209355,21695869.36137971,8777748.442855826,4997655.715801174,0.957920105579335,0.5693550855708044,74.82530305468077
175,10,12,120,4,1.0,18147907.28166584,5723820.92475313,5212622.655248887,0.9991236548115792,0.9106893321393886,89.45384031359148
176,10,12,120,4,0.8180661577608129,16569033.400578864,5481468.1787517145,4596536.176571908,0.8810359636498356,0.8385593105128032,97.97795446192318
177,10,12,120,4,0.6069520174482008,15501307.416594675,5223166.666666651,4240077.314101869,0.8127121073080728,0.8117828866463924,104.7266502348115
178,10,12,120,4,1.0,7840396.666666676,2339333.3333333363,2339333.3333333316,0.4483891170347826,0.999999999999998,207.05585049055742
179,10,12,120,4,1.0,14886806.540418886,4874263.794539818,4162559.634659143,0.7978539922439907,0.8539873527817821,109.0495799480122
180,10,12,150,4,1.0,20953792.184756976,6667388.669836044,5980599.926118973,0.9170598758201568,0.8969928441663864,93.19554106395032
181,10,12,150,4,0.8263779527559048,19748409.99999992,5888666.666666643,5888666.666666667,0.902962911545908,1.0000000000000042,98.88391014770342
182,10,12,150,4,0.9151260504201681,22116759.898421355,6709254.664411244,6521493.398422136,1.0000000000000007,0.9720145865106189,88.2950309615373
183,10,12,150,4,1.0,17343434.16666661,5171833.333333316,5171833.333333341,0.7930443254891065,1.0000000000000049,112.59592426932402
184,10,12,150,4,0.9628205128205117,19227728.786812533,5733471.074062354,5733471.074062369,0.8791653573473793,1.0000000000000027,101.56165721139884
185,10,12,150,4,1.0,18462172.499218863,5505287.381784063,5505287.381784085,0.8441758728324533,1.0000000000000042,105.77303402850468
186,10,12,150,4,1.0,24251911.265928015,8375848.046938351,6501278.859586704,0.9969003205860302,0.7761935057982737,80.52148874317906
187,10,12,150,4,0.7241366775717917,12506663.794452151,4217249.044620741,3419718.501144049,0.5243765947798775,0.8108884405359053,156.14076080515136
188,10,12,150,4,1.0,14525136.098358802,4331804.102839187,4331804.102839198,0.6642349900848282,1.0000000000000027,134.44280224132615
189,10,12,150,4,1.0,16744562.874473207,5083299.193916844,4935988.674418992,0.7568801151609307,0.9710206867866172,116.62293095611409
190,10,12,180,4,1.0,19699476.287501883,6609555.423339417,5405301.889354447,0.6907034885933555,0.8178011292964493,115.85079555886045
191,10,12,180,4,1.0,16365451.666666618,4880333.333333318,4880333.3333333405,0.6236216455311359,1.0000000000000047,139.45230761020895
192,10,12,180,4,0.8512820512820501,21419083.54417503,6386631.955541489,6386631.955541502,0.8161003885355894,1.000000000000002,106.54984352122992
193,10,12,180,4,0.9145401672119217,17833147.710841686,5317798.622208152,5317798.622208178,0.6795220942663751,1.0000000000000049,127.97516383563253
194,10,12,180,4,1.0,16141668.544175034,4813631.955541491,4813631.955541512,0.6150983705544811,1.0000000000000044,141.3856314639521
195,10,12,180,4,0.8252564102564093,16094814.999999953,4799666.666666652,4799666.6666666735,0.6133138497372327,1.0000000000000044,141.79721854522757
196,10,12,180,4,0.8794871794871812,17890858.333333287,5334999.999999986,5334999.999999997,0.6817201309149518,1.000000000000002,127.56235377192202
