int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption / 1000,self.monthly_renew_charge / 1000,self.self_consumption,self.self_sufficiency
888,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,15933919.184520198,6385.499999999991,3711.9682045812087,0.9486498408169601,0.5813120671178785
889,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,18119821.3173535,7743.999999999996,3912.896039053279,0.9999999999999997,0.5052809967785745
890,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,15378571.80879554,5747.499999999984,3847.585883583338,0.9723604042658578,0.6694364303755284
891,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,19501648.379661735,9907.33333333336,3208.412744263052,0.810828817720341,0.3238422122599129
892,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,14678831.153602712,5364.333333333318,3750.3067286169335,0.9477760541533972,0.6991188831076142
893,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,18550939.007677753,8145.5000000000055,3867.3902754243018,0.977365362449867,0.47478856735919206
894,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,19152353.706462555,8515.833333333332,3924.8619032678807,0.9918895698294186,0.46088993873387396
895,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,19951142.2110797,9115.333333333348,3932.593237878459,0.9938434296976368,0.43142615788910105
896,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,19264450.34101116,8691.833333333358,3867.390275424302,0.9773653624498672,0.4449452868122519
897,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,14894310.211079596,5243.333333333322,3932.59323787846,0.9938434296976371,0.7500177821764402
898,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,17397897.363259416,7214.166666666656,3898.27348133697,0.9851701542062763,0.5403636568793313
899,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,17701821.591513865,7481.833333333332,3875.9950828927326,0.9795399660381412,0.5180541867491568
900,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,20009517.269744392,9141.000000000045,3944.7232486143844,0.9859311315256571,0.4315417622376507
901,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,14914381.896578914,5868.49999999998,3543.917795629892,0.885755137196661,0.6038881819255182
902,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,11727587.165849922,4416.499999999994,2914.106799666473,0.7283422519921973,0.6598226649307091
903,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,16265678.915627366,6348.833333333336,3897.2519516645657,0.9740663119763605,0.613853246265387
904,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,20329014.852010727,9395.833333333367,3938.2250782547194,0.9843070002363958,0.419145906333095
905,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,18702717.959652644,8240.83333333335,3880.7009726627134,0.9699296148174696,0.4709112313879307
906,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,13937757.772119546,5059.999999999991,3582.608315659461,0.8954253182937679,0.7080253588259818
907,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,15740235.630088162,6103.16666666665,3797.397086426658,0.9491089159646292,0.6222011119517195
908,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,16478068.031042455,6473.499999999994,3921.4464117662983,0.980113395617306,0.6057691220771302
909,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,19197678.26523973,8517.666666666688,3945.8136970422893,0.9862036746128744,0.4632505416634774
910,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,17025351.666060347,7071.166666666668,3807.6011059347707,0.9412939081929237,0.5384685845242091
911,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,14648197.154565053,7254.5000000000055,2530.593861020837,0.6255992997209018,0.34883091336699085
912,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,17924847.99853187,7501.999999999997,3971.9876355288216,0.981932629159433,0.5294571628270891
913,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,11348590.67502176,4647.4999999999945,2581.9045103408703,0.6382840322563267,0.5555469629566161
914,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,21905726.46071441,10567.333333333385,3961.032598363864,0.9792243859741561,0.37483748013032414
915,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,16824670.451391336,7542.333333333337,3409.345917386358,0.8428394817818847,0.45202800866924775
916,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,15843002.348275509,6796.166666666666,3405.8444842730705,0.8419738770171563,0.5011419894950199
917,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,15816087.911627328,6009.666666666643,3894.011669901126,0.9626558458544784,0.6479580126298421
918,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,16527204.911627363,6554.166666666656,3894.011669901126,0.9626558458544784,0.5941276546575155
919,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,18928721.244960845,8393.000000000024,3894.011669901126,0.9626558458544784,0.4639594507209716
920,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,19531140.933285113,6997.833333333332,5077.275386343808,0.9731811174516116,0.725549630077473
921,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,21262818.889074024,8268.333333333356,5112.612114400828,0.9799542455332811,0.6183364782585141
922,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,15871249.61936274,5659.499999999987,4144.123614460443,0.7943202885598082,0.73224200273177
923,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,19118690.31202684,6462.499999999985,5217.19471873771,1.0000000000000007,0.8073028578317559
924,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,19605940.22240727,6999.666666666663,5112.612114400827,0.9799542455332807,0.7304079405306199
925,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,20578967.407603875,7703.666666666673,5138.772770914527,0.9849685602989812,0.6670554416833355
926,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,15458376.318707315,5378.999999999992,4121.4099489380205,0.7899666719618221,0.7662037458520221
927,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,22506881.15393842,9064.000000000036,5212.622655248886,0.999123654811579,0.5750907607291333
928,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,18445563.261860386,7118.833333333337,4470.3433846723865,0.8568481004968088,0.6279601130343059
929,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,17626321.298315767,6574.333333333326,4417.573758735548,0.8467335410866883,0.671942466977978
930,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,17193315.624167677,6253.499999999985,4410.742455263252,0.838344458856591,0.7053238115076779
931,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,18986991.7657395,6819.999999999997,4925.0553598858905,0.9360992876823636,0.7221488797486646
932,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,17777135.40616132,6896.999999999999,4285.514920853101,0.8145426135586983,0.6213592751708137
933,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,14375867.682577476,4557.666666666656,4116.604042253547,0.7824379281115671,0.9032262215139818
934,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,19703524.05958536,7280.166666666673,4981.45098076396,0.9468183348147776,0.6842495795559563
935,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,18551903.0262453,6130.66666666665,5152.08346815294,0.9792502443525407,0.8403789911080287
936,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,22186501.026245423,8913.666666666686,5152.083468152939,0.9792502443525403,0.5779982201285958
937,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,20945190.672278997,7986.000000000013,5137.550677865124,0.9764880145617314,0.6433196441103326
938,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,20840842.994947143,7764.166666666672,5228.017567080106,0.993682946266001,0.6733520532892695
939,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,22969560.996871624,9397.666666666692,5225.756465042236,0.9932531813491906,0.5560695702878965
940,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,19020039.48925807,7522.166666666674,4493.634206568109,0.8470066416409152,0.5973856211510119
941,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,17999747.978220128,5686.99999999998,5165.394165391349,0.9736269050081597,0.9082810208178947
942,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,21243812.867577966,8107.000000000016,5206.167659465397,0.9813123147892111,0.6421817761768085
943,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,10363343.676707748,4053.4999999999936,2479.667810334031,0.46739342987602744,0.6117349969986517
944,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,21859404.370532397,8684.500000000025,5138.513439335772,0.9685601478012813,0.5916878852364277
945,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,19792542.835955955,6937.333333333328,5243.41247891133,0.9883326034881246,0.7558253621340574
946,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,18624302.0289802,7058.333333333337,4596.137316892892,0.8663274878074861,0.6511646729954508
947,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,20870553.64488689,7885.166666666676,5165.394165391349,0.9736269050081597,0.6550773602829798
948,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,21181256.169289332,8000.666666666676,5243.412478911328,0.9883326034881244,0.6553719455351207
949,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,22160538.50262277,8750.50000000004,5243.412478911335,0.9883326034881255,0.5992128997098807
950,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,17516637.28202504,6374.499999999987,4491.413835379091,0.8396154563562528,0.7045907656097106
951,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,21835226.326538626,8449.833333333345,5276.286315213253,0.9863378670471844,0.6244248977549749
952,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,18757025.31045242,6170.999999999984,5226.484127437359,0.97702795080486,0.8469428176045006
953,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,22204636.596725013,8858.66666666669,5195.990530368445,0.9713275419008119,0.5865431814834925
954,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,20140139.01029811,7179.333333333323,5258.807390742552,0.9830703936670913,0.7324924399771419
955,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,20501567.259971704,7844.833333333349,5011.020787362128,0.9367496871587226,0.6387670170212392
956,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,20745905.34363147,7643.166666666666,5258.807390742552,0.9830703936670913,0.6880403921685017
957,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,22151278.32653861,8691.833333333338,5276.286315213253,0.9863378670471844,0.6070395177710781
958,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,23590272.65987203,9793.66666666669,5276.286315213246,0.9863378670471832,0.5387447311405228
959,date ('2024-01-01 23:55:00'),10,30,21,10,true,false,1.0,18040150.054422114,6856.666666666661,4439.5851900547295,0.8299267184017224,0.6474844710823626
960,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,11603408.351901015,6878.666666666674,1284.6931927286307,0.9849685602989804,0.18676485647343902
961,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,13932562.661340138,8631.333333333358,1304.2986796844266,0.9999999999999999,0.1511120738029377
962,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,9494951.142734226,5565.9999999999845,1092.3483696441813,0.8374986394285652,0.1962537494869178
963,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,11849544.95515125,7038.166666666662,1303.1556638122204,0.9991236548115782,0.18515555620245158
964,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,10566928.475204447,6352.49999999999,1114.216760308013,0.854265037343744,0.17539815195718453
965,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,13154478.671004148,8178.5,1213.1890374186355,0.9301466422646114,0.14833881976140312
966,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,11129490.414102621,6930.000000000003,1020.6818354169152,0.7825522262001122,0.14728453613519696
967,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,18817002.661340035,12371.333333333332,1304.2986796844268,1.0000000000000002,0.10542911136103038
968,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,11823207.288484575,7017.999999999991,1303.1556638122204,0.9991236548115782,0.18568761239843573
969,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,11548338.685234305,6836.499999999993,1284.6931927286305,0.9849685602989803,0.1879167984683145
970,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,12181378.637209203,7300.333333333344,1298.0038899670417,0.9626558458544782,0.17780063329990045
971,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,9455915.147565963,5243.333333333328,1278.9597271348546,0.9485318707096307,0.24392111769895536
972,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,14709794.63720921,9236.333333333365,1298.003889967042,0.9626558458544784,0.1405323782850739
973,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,12577025.88839958,7562.500000000009,1323.9958785096067,0.9819326291594327,0.1750738351748238
974,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,13761638.637209203,8510.333333333354,1298.0038899670417,0.9626558458544782,0.15252092240417986
975,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,14578688.555066274,9095.166666666695,1323.9958785096064,0.9819326291594326,0.14557137071077336
976,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,14500596.947681297,9034.666666666697,1324.4455576775067,0.982266130686727,0.14659595163195493
977,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,11733638.303875845,6957.500000000003,1298.003889967042,0.9626558458544784,0.1865618239262726
978,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,15094284.462826837,9498.500000000035,1318.5505756434425,0.9778941569506213,0.1388167158649721
979,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,14109159.048351895,8752.333333333358,1313.3618261030576,0.9740459557885638,0.1500584788174263
980,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,14018768.255850708,8686.333333333361,1311.3145872054536,0.9417551580955564,0.1509629595002244
981,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,13044001.653174557,7986.000000000011,1281.9679452616733,0.9206790931352509,0.1605269152594129
982,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,13060761.986507848,7998.83333333333,1281.967945261673,0.9206790931352508,0.16026936577355116
983,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,10834516.506248737,6258.999999999993,1304.4066241656478,0.9367940222337687,0.20840495672881443
984,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,11471197.589183958,6735.666666666653,1311.3145872054533,0.9417551580955563,0.19468222703104707
985,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,10911801.970502218,6271.833333333317,1333.9454874746646,0.9580081360375584,0.21268828691366184
986,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,11098537.290220376,6513.833333333324,1270.8333936328495,0.9126825211975644,0.19509762202996464
987,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,10623981.09253081,6110.499999999989,1296.3078375780863,0.9309776650319432,0.21214431512610896
988,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,12959775.115459012,7824.666666666667,1343.6930773347865,0.9650086247984841,0.1717252803955167
989,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,11374726.448792282,6610.999999999986,1343.6930773347865,0.9650086247984841,0.2032511083549825
990,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,10998055.541158775,6352.499999999984,1324.6252844438643,0.9221365711171496,0.20852031238785798
991,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,13500550.34251848,8207.833333333341,1363.390276159966,0.9491227814517039,0.1661084260352872
992,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,15605113.144844538,9841.333333333381,1349.3403993058864,0.9393419736874321,0.13710951083585016
993,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,13797031.207825527,8495.666666666682,1324.6252844438643,0.9221365711171498,0.1559177562416756
994,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,13907061.294583539,8611.166666666688,1304.7068299577702,0.9082703588853098,0.15151336403790816
995,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,13814151.811511178,8470.000000000022,1349.3403993058864,0.9393419736874321,0.1593081935426072
996,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,12173673.207825504,7252.666666666663,1324.6252844438643,0.9221365711171498,0.18263975794335854
997,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,13014084.207825514,7896.166666666668,1324.6252844438643,0.9221365711171496,0.16775548698024745
998,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,14685328.874492224,9175.833333333361,1324.6252844438643,0.9221365711171498,0.14436021626851625
999,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,16517354.144844543,10539.833333333392,1349.3403993058864,0.9393419736874321,0.1280229351481724
1000,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,15182408.357239254,7562.50000000001,2595.534418694907,0.9949923507255611,0.34321116280263186
1001,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,15343689.984010791,8244.50000000002,2239.550830003588,0.8585268331887923,0.27164180120123504
1002,date ('2024-01-01 23:55:00'),10,30,24,10,true,false,1.0,13857440.037135255,6588.999999999999,2569.386385457259,0.9849685602989795,0.3899508856362513
