int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
147,10,12,30,4,1.0,4302078.994937889,1284693.1927286305,1284693.1927286305,0.9849685602989803,1.0,147.64954356891593
148,10,12,30,4,1.0,4367855.403674584,1304298.6796844262,1304298.6796844264,0.9999999999999998,1.0000000000000002,145.42605954071183
149,10,12,30,4,1.0,4362349.481911092,1302657.5703659486,1302657.5703659488,0.9987417687803878,1.0000000000000002,145.60960845386614
150,10,12,60,4,1.0,7571264.439035345,2259115.0836667693,2259115.0836667656,0.8660267463482197,0.9999999999999984,127.4027618196492
151,10,12,60,4,1.0,8591255.112734832,2563136.1488529057,2563136.1488529043,0.9825725459881058,0.9999999999999994,112.27695922685055
152,10,12,60,4,0.9474358974358966,8742990.620300816,2608362.8277101293,2608362.827710126,0.9999100928098831,0.9999999999999988,110.32838097300983
153,10,12,60,4,1.0,6755394.436199371,2015934.754952619,2015934.7549526196,0.7728041078138529,1.0000000000000002,142.78958972863327
154,10,12,60,4,1.0,8742990.620300816,2608362.827710129,2608362.827710126,0.9999100928098831,0.9999999999999989,110.32838097300983
155,10,12,60,4,1.0,8736107.837513335,2606311.327624442,2606311.3276244393,0.9991236548115777,0.999999999999999,110.41530369599533
156,10,12,60,4,0.5490934065934074,7801389.1008516615,2327706.6371142557,2327706.6371142557,0.8923211659147892,0.9999999999999999,123.64464680971965
157,10,12,60,4,0.78034048224888,7009973.5888928315,2091815.277364977,2091815.2773649741,0.8018927374330724,0.9999999999999987,137.6039421216066
158,10,12,60,4,1.0,8350794.585928235,2491463.860684024,2491463.860684021,0.9550971336131489,0.9999999999999987,115.50996615644564
159,10,12,60,4,1.0,8743777.474015841,2608597.359368855,2608597.3593688514,0.9999999999999991,0.9999999999999986,110.31845250711517
160,10,12,90,4,1.0,10980449.841978697,3275265.7253786484,3275265.7253786456,0.8370438909414756,0.9999999999999992,117.84580947248504
161,10,12,90,4,0.9326923076923077,9002033.389393508,2685573.787201245,2685573.7872012397,0.6863391616841961,0.9999999999999981,143.74530109215473
162,10,12,90,4,1.0,10877402.674485818,3244551.2194195185,3244551.219419517,0.8291943325446827,0.9999999999999996,118.96222275885988
163,10,12,90,4,0.8656488549618316,9009481.166092735,2687793.6908373777,2687793.6908373698,0.6869064917675854,0.9999999999999971,143.6264726175333
164,10,12,90,4,0.9358333333333333,10465974.014044415,3121919.7259943606,3121919.7259943564,0.7978539922439903,0.9999999999999986,123.63875529057935
165,10,12,90,4,0.8169230769230782,9564360.492348654,2853182.4617035235,2853182.4617035165,0.7291741035864168,0.9999999999999977,135.29393847452536
166,10,12,90,4,0.885241730279897,12922370.318147,3854079.5781858917,3854079.578185891,0.98496856029898,0.9999999999999999,100.13642761675266
167,10,12,90,4,0.7871794871794889,8743392.605420891,2608482.644437424,2608482.6444374174,0.666637349523995,0.9999999999999974,147.99747173628253
168,10,12,90,4,1.0,13053960.295415469,3893301.628042365,3893301.628042363,0.9949923507255618,0.9999999999999996,99.12700595959762
169,10,12,90,4,0.8511904761904772,11819157.347377734,3525253.05932769,3525253.0593276885,0.9009319501830206,0.9999999999999997,109.48327042004345
170,10,12,120,4,1.0,12211707.602140559,3642257.6062018555,3642257.606201855,0.6981256791356819,0.9999999999999998,132.93800121085755
171,10,12,120,4,1.0,17480282.341693275,5212622.655248865,5212622.655248885,0.9991236548115788,1.0000000000000038,92.8703534798137
172,10,12,120,4,1.0,16450145.222145054,4905577.314101854,4905577.314101875,0.940271080257624,1.0000000000000042,98.68605888138859
173,10,12,120,4,0.9387495456197756,17480282.341693275,5212622.655248865,5212622.655248887,0.9991236548115792,1.0000000000000042,92.8703534798137
174,10,12,120,4,0.8034615384615375,14695033.803031454,4382444.253263225,4382444.253263238,0.8400001321636629,1.000000000000003,110.4726958617208
175,10,12,120,4,0.9370940170940166,17111123.28141163,5102590.148458508,5102590.148458527,0.9780332963484046,1.0000000000000038,94.87395849479691
