int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.off_grid_C,self.off_grid_J,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.off_grid_C,self.off_grid_J,self.metric
138,10,12,30,4,false,false,0.8169811320754711,9083963.850673655,4990333.333333332,1256542.3055182989,0.9633854002078095,0.2517952652832074,69.92542137350033,0.1433633709815773,false,false,1.1617807152836144
139,10,12,30,4,false,false,1.0,16043975.994673511,10244666.666666722,1304298.6796844269,1.0000000000000002,0.1273148968260968,39.59118364493203,0.3329526133938697,false,false,1.434804530854747
140,10,27,150,4,false,false,1.0,20097400.278780244,7388333.3333333405,5105809.473945119,0.782920285586805,0.6910637681856686,97.1667963473791,0.06726752656985516,false,false,1.62011854111839
141,10,27,150,4,false,false,1.0,25205711.973367076,9078666.666666703,6521493.398422135,1.0000000000000004,0.7183316270842387,77.4745026866677,0.11624334086070084,false,false,1.690908642528092
142,10,27,150,4,false,false,1.0,24188381.775756206,8308666.666666671,6515778.319061095,0.9991236548115774,0.7842146737215467,80.73297412385287,0.10618391782495279,false,false,1.7335556568021901
143,10,27,150,4,false,false,1.0,24741639.78196897,9095166.666666701,6284489.4006680595,0.963658017684812,0.6909702296825825,78.92767080956159,0.11164452933208216,false,false,1.6644207130781483
144,10,27,150,4,false,false,0.8688278388278393,17613738.964695394,5989499.999999977,4785270.1958819665,0.73376907765325,0.7989431832176284,110.86799934495174,0.04597457979137987,false,false,1.553956965193322
145,10,27,150,4,false,false,1.0,14990509.29388445,5041666.666666651,4109155.341085655,0.6300942268959224,0.8150390759178184,130.26908970975836,0.02682057867074183,false,false,1.6788518394049965
146,10,27,150,4,false,false,1.0,25595544.898910925,9417833.333333366,6495569.171422229,0.9960248020788957,0.689709505522028,76.29452733718087,0.1201165898216928,false,false,1.6718841942393152
147,10,27,150,4,false,false,1.0,19634802.030937318,6090333.3333333125,5707366.209990596,0.8751624606982638,0.9371188566565513,99.45605751069435,0.0631231143077072,false,false,1.8128181996329482
148,10,27,150,4,false,false,0.861853265479219,19692148.448635533,6937333.333333336,5195489.400668067,0.7966717258235836,0.7489173650780413,99.16642691850666,0.063633006701728,false,false,1.5246201642433799
149,10,27,150,4,false,false,0.8597680097680104,24550786.913583353,9586500.000000045,5878176.954733949,0.9013544284436701,0.6131723731011236,79.54123861176781,0.10975783387239668,false,false,1.460063742121306
150,10,15,150,4,false,false,0.8933699633699624,16695340.027045421,5142499.999999983,4874769.006204075,0.7474927456621393,0.9479375802049764,116.9667701787795,0.03881001491044705,false,false,1.6905300424443908
151,10,15,150,4,false,false,0.9615384615384616,24889271.30670034,8833000.000000019,6521493.398422126,0.999999999999999,0.7383101322791931,78.45950875525611,0.1131058923358289,false,false,1.6652924596976448
152,10,15,150,4,false,false,1.0,12456048.051160695,4577833.333333324,3165722.0031693787,0.48542899758747304,0.6915328218959593,156.77524620804846,0.01284413553742717,false,false,1.5660703930541946
153,10,15,150,4,false,false,1.0,23330826.092838164,7793500.000000003,6423465.963643152,0.9849685602989804,0.8242081174880542,83.70042244665518,0.09778229660561384,false,false,1.7571487905960574
154,10,15,150,4,false,false,1.0,25278653.507122066,9559000.000000037,6248787.7861340195,0.9581835638514801,0.653707269184433,77.25095007334207,0.11696743406427497,false,false,1.6399332494118215
155,10,15,150,4,false,false,1.0,13860962.499999994,4134166.666666665,4134166.666666667,0.6339294413250383,1.0000000000000004,140.88487722263162,0.01997110476725596,false,false,1.8199711047672562
156,10,15,150,4,false,false,1.0,22686586.964695413,7413999.999999982,6350936.86254863,0.9738470124167007,0.8566140899040525,86.07729329400334,0.0915348115612756,false,false,1.7768260834845175
157,10,15,150,4,false,false,0.7789743589743585,23730413.973366983,7945666.666666674,6521493.398422128,0.9999999999999992,0.8207610099956522,82.29102122666963,0.10168640109577329,false,false,1.5372695680666535
158,10,15,150,4,false,false,1.0,19317281.530937385,6634833.33333333,5203199.5433239285,0.7978539922439907,0.7842246039826065,101.09082879350876,0.06032078281903702,false,false,1.6877004660051225
159,10,15,150,4,false,false,1.0,24521624.466892105,8966833.33333337,6256762.713628753,0.9594064321436819,0.6977672586340843,79.63583336970905,0.10946980923487099,false,false,1.6676836161421384
